FID,CH4,latitude,longitude,State
21989,3.19258657,38.90855812,-77.05756096,District of Columbia
21995,4.19455059,38.90855813,-77.05756468,District of Columbia
22001,3.79095243,38.90855814,-77.05756527,District of Columbia
22007,3.1806814,38.90855816,-77.05756562,District of Columbia
22013,4.62565204,38.90855818,-77.05756466,District of Columbia
22019,3.10628311,38.9085582,-77.05756564,District of Columbia
22025,3.57050266,38.90855823,-77.05756118,District of Columbia
22031,3.15846954,38.90855824,-77.05756548,District of Columbia
22037,2.98726744,38.90855826,-77.05756258,District of Columbia
22043,3.18302897,38.90855827,-77.05756544,District of Columbia
22049,3.01302815,38.90855831,-77.05756729,District of Columbia
22055,3.82696448,38.90855831,-77.05756392,District of Columbia
22061,3.67555855,38.90855832,-77.05756366,District of Columbia
22067,3.01531965,38.90855834,-77.05756723,District of Columbia
22073,3.67240409,38.90855835,-77.05756355,District of Columbia
22079,4.00451552,38.90855837,-77.05756395,District of Columbia
22085,3.27425417,38.90855837,-77.0575607,District of Columbia
22091,3.80301124,38.90855838,-77.05756386,District of Columbia
22097,3.85148483,38.90855839,-77.05756406,District of Columbia
22103,3.1862371,38.9085584,-77.05756536,District of Columbia
22109,3.79496674,38.90855841,-77.05756432,District of Columbia
22115,3.79267954,38.90855842,-77.05756406,District of Columbia
22121,3.70632179,38.90855843,-77.05756385,District of Columbia
22127,3.01411447,38.90855844,-77.0575649,District of Columbia
22133,4.02232532,38.90855844,-77.05756396,District of Columbia
22139,3.70562965,38.90855845,-77.05756325,District of Columbia
22145,3.66167394,38.90855845,-77.0575633,District of Columbia
22151,3.69117046,38.90855846,-77.05756361,District of Columbia
22157,3.70448984,38.90855846,-77.05756361,District of Columbia
22163,3.69024236,38.90855847,-77.05756351,District of Columbia
22169,3.82192961,38.90855847,-77.0575641,District of Columbia
22175,3.60212662,38.90855848,-77.05756135,District of Columbia
22181,3.78386545,38.90855848,-77.05756424,District of Columbia
22187,3.66590397,38.90855849,-77.05756345,District of Columbia
22193,3.67952699,38.90855849,-77.05756226,District of Columbia
22199,3.67397181,38.90855849,-77.05756349,District of Columbia
22205,3.43285286,38.9085585,-77.0575652,District of Columbia
22211,3.88381864,38.90855851,-77.0575641,District of Columbia
22217,3.81594224,38.90855851,-77.0575642,District of Columbia
22223,3.7966191,38.90855852,-77.05756397,District of Columbia
22229,3.66828403,38.90855853,-77.05756346,District of Columbia
22235,3.71008244,38.90855853,-77.05756195,District of Columbia
22241,3.46347036,38.90855853,-77.05756032,District of Columbia
22247,3.49638035,38.90855854,-77.05756096,District of Columbia
22253,3.49803173,38.90855855,-77.05756093,District of Columbia
22259,3.4455414,38.90855855,-77.05756048,District of Columbia
22265,3.58098812,38.90855856,-77.05756056,District of Columbia
22271,3.44702128,38.90855857,-77.05756045,District of Columbia
22277,3.82995713,38.90855857,-77.05756414,District of Columbia
22283,3.47109922,38.90855858,-77.05756087,District of Columbia
22289,3.81578651,38.90855859,-77.057564,District of Columbia
22295,3.48623664,38.90855859,-77.05756096,District of Columbia
22301,3.93510008,38.90855859,-77.05756395,District of Columbia
22307,3.01351398,38.9085586,-77.05756514,District of Columbia
22313,3.92679975,38.9085586,-77.05756401,District of Columbia
22319,3.3801579,38.90855862,-77.05756052,District of Columbia
22325,3.44624888,38.90855862,-77.0575608,District of Columbia
22331,3.90105522,38.90855863,-77.05756418,District of Columbia
22337,2.97260022,38.90855865,-77.05756269,District of Columbia
22343,3.54954292,38.90855866,-77.05756038,District of Columbia
22349,3.73171354,38.90855866,-77.05756358,District of Columbia
22355,3.85045778,38.90855867,-77.05756406,District of Columbia
22361,3.82714947,38.90855868,-77.05756405,District of Columbia
22367,3.78218347,38.90855869,-77.0575651,District of Columbia
22373,3.00123786,38.90855871,-77.0575625,District of Columbia
22379,3.02423261,38.90855878,-77.05756697,District of Columbia
22385,3.4773206,38.90855881,-77.05756026,District of Columbia
22391,3.68609157,38.90855885,-77.0575602,District of Columbia
22397,2.9956607,38.90855889,-77.05756252,District of Columbia
22403,2.96813032,38.90855894,-77.05756272,District of Columbia
22409,3.64959891,38.90855897,-77.05756482,District of Columbia
22415,3.86798228,38.908559,-77.05756485,District of Columbia
22421,3.41191158,38.90855903,-77.05756471,District of Columbia
22427,3.8639835,38.90855905,-77.05756454,District of Columbia
22433,4.23326858,38.9085591,-77.05756452,District of Columbia
22439,2.99733449,38.90855914,-77.05756661,District of Columbia
22445,3.51406993,38.9085592,-77.05756045,District of Columbia
22451,3.4017889,38.90855927,-77.05756441,District of Columbia
22457,2.99719939,38.90855931,-77.05756643,District of Columbia
22463,3.48250347,38.90855945,-77.05756039,District of Columbia
22469,3.07811628,38.90855957,-77.05756481,District of Columbia
22475,3.42958813,38.90855966,-77.05755838,District of Columbia
22481,3.414745,38.90855975,-77.05756442,District of Columbia
22487,3.07239614,38.90855981,-77.05756326,District of Columbia
22493,3.08111067,38.90855985,-77.05756436,District of Columbia
22499,3.26047508,38.90855991,-77.05756442,District of Columbia
22505,3.13483161,38.90855997,-77.05756432,District of Columbia
22511,3.04997183,38.90856004,-77.05756423,District of Columbia
22517,3.05476241,38.90856009,-77.05756344,District of Columbia
22523,3.04094224,38.90856013,-77.05756358,District of Columbia
22529,3.0184429,38.90856015,-77.05756372,District of Columbia
22535,3.55721282,38.90856017,-77.05756015,District of Columbia
22541,3.02488102,38.90856019,-77.05756402,District of Columbia
22547,3.00511403,38.90856021,-77.05756544,District of Columbia
22553,2.99808768,38.90856022,-77.05756556,District of Columbia
22559,3.03736262,38.90856025,-77.05756397,District of Columbia
22565,3.52423316,38.90856027,-77.05756002,District of Columbia
22571,3.00265394,38.90856032,-77.05756394,District of Columbia
22577,3.00313854,38.90856036,-77.05756391,District of Columbia
22583,3.02852562,38.90856042,-77.05756559,District of Columbia
22589,2.97446168,38.90856051,-77.05756316,District of Columbia
22595,3.36267982,38.90856059,-77.05755976,District of Columbia
22601,2.96833644,38.90856063,-77.05756321,District of Columbia
22607,3.3777999,38.90856069,-77.05755976,District of Columbia
22613,3.41432583,38.90856071,-77.05756009,District of Columbia
22619,3.40897163,38.90856073,-77.0575598,District of Columbia
22625,3.45204353,38.90856074,-77.05756013,District of Columbia
22631,3.28954818,38.90856077,-77.05756323,District of Columbia
22637,3.47244003,38.90856079,-77.05756325,District of Columbia
22643,3.44789278,38.90856081,-77.05756012,District of Columbia
22649,3.68594138,38.90856081,-77.05756327,District of Columbia
22655,3.44054181,38.90856084,-77.05756008,District of Columbia
22661,3.77149531,38.90856089,-77.05756325,District of Columbia
22667,3.46743157,38.90856094,-77.05756021,District of Columbia
22673,2.99531579,38.90856096,-77.05756325,District of Columbia
22679,3.44410751,38.90856099,-77.0575585,District of Columbia
22685,3.53677116,38.908561,-77.05756331,District of Columbia
22691,3.8260935,38.90856103,-77.05756329,District of Columbia
22697,3.71056642,38.90856106,-77.05756336,District of Columbia
22703,3.589481,38.90856109,-77.0575633,District of Columbia
22709,3.83587616,38.90856118,-77.05756354,District of Columbia
22715,3.46546166,38.90856124,-77.05755849,District of Columbia
22721,3.74587241,38.90856129,-77.05756348,District of Columbia
22727,3.12164988,38.9085613,-77.05756294,District of Columbia
22733,3.45858855,38.90856132,-77.0575633,District of Columbia
22739,3.48854036,38.90856134,-77.05755852,District of Columbia
22745,3.27661017,38.90856136,-77.05756307,District of Columbia
22751,3.09249795,38.90856136,-77.05756326,District of Columbia
22757,3.24278974,38.90856138,-77.0575633,District of Columbia
22763,3.13939239,38.90856139,-77.05756296,District of Columbia
22769,3.01563838,38.90856139,-77.05756498,District of Columbia
22775,3.26631545,38.9085614,-77.05756302,District of Columbia
22781,3.14933547,38.90856141,-77.05756351,District of Columbia
22787,2.99521691,38.90856142,-77.05756341,District of Columbia
22793,3.06201312,38.90856144,-77.05756293,District of Columbia
22799,3.33322323,38.90856144,-77.05756311,District of Columbia
22805,3.00100982,38.90856146,-77.05756344,District of Columbia
22811,3.37226511,38.90856148,-77.05756318,District of Columbia
22817,3.016994,38.9085615,-77.05756482,District of Columbia
22823,3.05236413,38.90856152,-77.05756346,District of Columbia
22829,3.01739679,38.90856158,-77.05756476,District of Columbia
22835,3.6126547,38.90856165,-77.05755858,District of Columbia
22841,3.6301586,38.90856172,-77.05755865,District of Columbia
22847,3.07052601,38.90856175,-77.05756432,District of Columbia
22853,3.02180672,38.9085618,-77.05756428,District of Columbia
22859,3.78420969,38.90856183,-77.05755862,District of Columbia
22865,3.03296999,38.90856185,-77.05756431,District of Columbia
22871,3.02371533,38.90856198,-77.05756434,District of Columbia
22877,2.1229675,38.90856221,-77.05536949,District of Columbia
22883,2.19422797,38.90856283,-77.05686995,District of Columbia
22889,2.50249624,38.90856385,-77.05562953,District of Columbia
22895,2.12379016,38.90856644,-77.05511846,District of Columbia
22901,2.15110435,38.90856693,-77.0570176,District of Columbia
22907,2.15778712,38.90856897,-77.05701237,District of Columbia
22913,3.49701725,38.90857426,-77.05923952,District of Columbia
22919,3.9977321,38.908581,-77.06126052,District of Columbia
22925,2.28919453,38.9085829,-77.06295341,District of Columbia
22931,2.20620958,38.90858503,-77.05920206,District of Columbia
22937,2.12140834,38.90858936,-77.05491338,District of Columbia
22943,2.12371677,38.90858965,-77.05491436,District of Columbia
22949,2.11902915,38.90859003,-77.05491469,District of Columbia
22955,2.10990536,38.90859015,-77.05491459,District of Columbia
22961,2.12311495,38.90859029,-77.05491469,District of Columbia
22967,2.14038381,38.90859041,-77.05490713,District of Columbia
22973,2.10811111,38.90859064,-77.05491494,District of Columbia
22979,2.14187836,38.90859102,-77.0549081,District of Columbia
22985,2.14139469,38.90859141,-77.05490844,District of Columbia
22991,2.10966907,38.9085918,-77.05491509,District of Columbia
22997,2.11140516,38.90859252,-77.05491485,District of Columbia
23003,2.11126135,38.90859274,-77.05491496,District of Columbia
23009,2.11235438,38.90859282,-77.05491495,District of Columbia
23015,2.11893781,38.90859313,-77.05491442,District of Columbia
23021,2.11599652,38.90859332,-77.05491439,District of Columbia
23027,2.11981943,38.90859346,-77.05491457,District of Columbia
23033,2.11061985,38.90859371,-77.05491542,District of Columbia
23039,2.11083161,38.90859391,-77.05491552,District of Columbia
23045,2.10662371,38.9085941,-77.05491558,District of Columbia
23051,2.1110041,38.90859417,-77.05491487,District of Columbia
23057,2.11588415,38.90859444,-77.05491511,District of Columbia
23063,2.11199645,38.90859477,-77.05491595,District of Columbia
23069,2.10990357,38.90859503,-77.05491595,District of Columbia
23075,2.11149831,38.90859543,-77.05491586,District of Columbia
23081,2.13472998,38.90859564,-77.05605422,District of Columbia
23087,2.11498256,38.90859577,-77.05491609,District of Columbia
23093,2.13617604,38.90859589,-77.05491509,District of Columbia
23099,2.13120448,38.90859612,-77.05491612,District of Columbia
23105,2.13128274,38.90859621,-77.05491607,District of Columbia
23111,2.13123915,38.90859646,-77.05491558,District of Columbia
23117,2.14872682,38.90859694,-77.05484787,District of Columbia
23123,2.13304013,38.9085974,-77.05491536,District of Columbia
23129,2.13744006,38.90859756,-77.0549153,District of Columbia
23135,2.1407538,38.90859772,-77.05491596,District of Columbia
23141,2.13685959,38.90859779,-77.05491533,District of Columbia
23147,2.1371996,38.90859785,-77.05491524,District of Columbia
23153,2.1363957,38.90859796,-77.05491526,District of Columbia
23159,2.13499759,38.90859804,-77.05491527,District of Columbia
23165,2.13849394,38.90859817,-77.05491651,District of Columbia
23171,2.14006691,38.90859837,-77.05491461,District of Columbia
23177,2.1422764,38.90859858,-77.05491656,District of Columbia
23183,2.12757197,38.90859917,-77.05491714,District of Columbia
23189,2.13678932,38.90859932,-77.05491627,District of Columbia
23195,2.1327418,38.90859935,-77.0549173,District of Columbia
23201,2.13955231,38.90859958,-77.0548998,District of Columbia
23207,2.14421944,38.90860004,-77.05491706,District of Columbia
23213,2.14327854,38.90860053,-77.05491725,District of Columbia
23219,2.13272618,38.90860093,-77.05491748,District of Columbia
23225,2.13690643,38.90860128,-77.05491879,District of Columbia
23231,2.13095712,38.90860134,-77.05491772,District of Columbia
23237,2.1370266,38.90860148,-77.05491858,District of Columbia
23243,2.13886899,38.90860159,-77.05491977,District of Columbia
23249,2.13603923,38.90860181,-77.0549197,District of Columbia
23255,2.13191622,38.90860858,-77.0560203,District of Columbia
23261,2.20886271,38.90861072,-77.05921148,District of Columbia
23267,2.82870755,38.90862817,-77.05708579,District of Columbia
23273,2.13428483,38.90863235,-77.05594756,District of Columbia
23279,2.48949026,38.90864025,-77.0715936,District of Columbia
23285,2.14229427,38.90864405,-77.05589278,District of Columbia
23291,3.32370126,38.90865898,-77.05921423,District of Columbia
23297,2.68593783,38.90866665,-77.05476213,District of Columbia
23303,2.32209068,38.9086731,-77.05708861,District of Columbia
23309,2.50170773,38.90867778,-77.07130323,District of Columbia
23315,3.00121473,38.90868667,-77.06124524,District of Columbia
23321,3.18408591,38.90869766,-77.05921471,District of Columbia
23327,2.60933283,38.9087045,-77.07073349,District of Columbia
23333,2.90899701,38.90871176,-77.05475793,District of Columbia
23339,2.59317178,38.90871693,-77.06994457,District of Columbia
23345,2.57501947,38.90872068,-77.06985032,District of Columbia
23351,2.68993865,38.9087249,-77.06978235,District of Columbia
23357,2.56851682,38.90872946,-77.06984939,District of Columbia
23363,2.67124313,38.90873368,-77.06981623,District of Columbia
23369,2.51515803,38.90874309,-77.05475276,District of Columbia
23375,2.44432784,38.90874624,-77.06887815,District of Columbia
23381,3.27810106,38.90874764,-77.05921596,District of Columbia
23387,2.5038465,38.90875096,-77.06883351,District of Columbia
23393,2.49052348,38.90875315,-77.06873577,District of Columbia
23399,2.36772147,38.90875734,-77.06913971,District of Columbia
23405,2.22820066,38.90876253,-77.0592355,District of Columbia
