Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.89934914,36.92681934,-109.1836338,Arizona
2019-09-07T00:00:00,184251Z,1.90051745,36.92687698,-109.1842493,Arizona
2019-09-07T00:00:00,184251Z,1.89839591,36.92693361,-109.1848597,Arizona
2019-09-07T00:00:00,184251Z,1.90073636,36.92702,-109.1857648,Arizona
2019-09-07T00:00:00,184251Z,1.89807908,36.92711329,-109.1866623,Arizona
2019-09-07T00:00:00,184251Z,1.90026758,36.92714115,-109.1869617,Arizona
2019-09-07T00:00:00,184251Z,1.90012122,36.92719598,-109.1875656,Arizona
2019-09-07T00:00:00,184251Z,1.89843133,36.927256,-109.1881769,Arizona
2019-09-07T00:00:00,184251Z,1.89785757,36.92731886,-109.1887965,Arizona
2019-09-07T00:00:00,184251Z,1.89800994,36.92741264,-109.1897409,Arizona
2019-09-07T00:00:00,184251Z,1.89987897,36.92747375,-109.1903757,Arizona
2019-09-07T00:00:00,184251Z,1.89900524,36.92756724,-109.1913289,Arizona
2019-09-07T00:00:00,184251Z,1.89954158,36.92759854,-109.1916468,Arizona
2019-09-07T00:00:00,184251Z,1.89902248,36.9276602,-109.192284,Arizona
2019-09-07T00:00:00,184251Z,1.8992055,36.92772205,-109.1929222,Arizona
2019-09-07T00:00:00,184251Z,1.8998117,36.92778176,-109.1935598,Arizona
2019-09-07T00:00:00,184251Z,1.90002438,36.92787199,-109.1945122,Arizona
2019-09-07T00:00:00,184251Z,1.89953029,36.92793259,-109.1951482,Arizona
2019-09-07T00:00:00,184251Z,1.89902,36.92802546,-109.1961067,Arizona
2019-09-07T00:00:00,184251Z,1.89869602,36.92808445,-109.1967459,Arizona
2019-09-07T00:00:00,184251Z,1.89495466,36.92811545,-109.197064,Arizona
2019-09-07T00:00:00,184251Z,1.89465271,36.92817894,-109.1976981,Arizona
2019-09-07T00:00:00,184251Z,1.89602799,36.928271,-109.198638,Arizona
2019-09-07T00:00:00,184251Z,1.89539346,36.92833059,-109.1992577,Arizona
2019-09-07T00:00:00,184251Z,1.89824791,36.92838885,-109.1998769,Arizona
